label,message,tokens
spam,u r a winner U ave been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),"['u', 'r', 'winner', 'u', 'ave', 'specially', 'selected', '2', 'receive', '£1000', 'cash', '4', 'holiday', 'flights', 'inc', 'speak', 'live', 'operator', '2', 'claim', '0871277810710p/min', '18']"
ham,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... ","['hmmm', '..', 'thk', 'sure', 'got', 'time', 'hop', 'ard', '...', 'ya', 'go', '4', 'free', 'abt', '...', 'muz', 'call', 'u', 'discuss', 'liao', '...']"
spam,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,"['refused', 'loan', 'secured', 'unsecured', 'ca', ""n't"", 'get', 'credit', 'call', 'free', '0800', '195', '6669', 'text', 'back', ""'help""]"
ham,No go. No openings for that room 'til after thanksgiving without an upcharge.,"['go', 'openings', 'room', ""'til"", 'thanksgiving', 'without', 'upcharge']"
ham,Hmmm:)how many players selected?,"['hmmm', 'many', 'players', 'selected']"
ham,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,"['dont', 'flatter', '...', 'tell', 'man', 'mine', 'two', 'pints', 'carlin', 'ten', 'minutes', 'please', '....']"
ham,Carlos says we can pick up from him later so yeah we're set,"['carlos', 'says', 'pick', 'later', 'yeah', ""'re"", 'set']"
ham,Ill call you evening ill some ideas.,"['ill', 'call', 'evening', 'ill', 'ideas']"
ham,K..k:)how about your training process?,"['k', '..', 'k', 'training', 'process']"
ham,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,"['yar', 'quite', 'clever', 'aft', 'many', 'guesses', 'lor', 'got', 'ask', '2', 'bring', 'thk', 'darren', 'willing', '2', 'go', 'aiya', 'thk', 'leona', 'still', 'attach', 'wat']"
spam,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16","['free', 'ringtone', 'waiting', 'collected', 'simply', 'text', 'password', '``', 'mix', ""''"", '85069', 'verify', 'get', 'usher', 'britney', 'fml', 'po', 'box', '5249', 'mk17', '92h', '450ppw', '16']"
ham,I am in a marriage function,"['marriage', 'function']"
ham,Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer,"['becoz', 'lt', 'gt', 'jan', 'whn', 'al', 'post', 'ofice', 'holiday', 'cn', 'go', 'fr', 'post', 'ofice', '...', 'got', 'duffer']"
ham,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,"['nope', ""'m"", 'going', 'home', 'go', 'pump', 'petrol', 'lor', '...', 'like', 'going', '2', 'rain', 'soon', '...']"
ham,How much u trying to get?,"['much', 'u', 'trying', 'get']"
ham,Yes i will be there. Glad you made it.,"['yes', 'glad', 'made']"
ham,:-( that's not v romantic!,"[""'s"", 'v', 'romantic']"
ham,I know complain num only..bettr directly go to bsnl offc nd apply for it..,"['know', 'complain', 'num', '..', 'bettr', 'directly', 'go', 'bsnl', 'offc', 'nd', 'apply', '..']"
ham,No i am not having not any movies in my laptop,"['movies', 'laptop']"
ham,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  ,"['sun', 'ah', '...', 'thk', 'mayb', 'dun', 'anythin', '...', 'thk', 'book', 'e', 'lesson', '...', 'e', 'pilates', 'orchard', 'mrt', 'u', 'noe', 'hor', '...']"
ham,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,"['whole', 'car', 'appreciated', 'last', 'two', 'dad', 'map', 'reading', 'semi', 'argument', 'apart', 'things', 'going', 'ok.', 'p']"
ham,What's the significance?,"[""'s"", 'significance']"
ham,I'm on the bus. Love you,"[""'m"", 'bus', 'love']"
ham,"And that's fine, I got enough bud to last most of the night at least","[""'s"", 'fine', 'got', 'enough', 'bud', 'last', 'night', 'least']"
ham,i am seeking a lady in the street and a freak in the sheets. Is that you?,"['seeking', 'lady', 'street', 'freak', 'sheets']"
ham,"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)","['edison', 'rightly', 'said', '``', 'fool', 'ask', 'questions', 'wise', 'man', 'answer', ""''"", 'know', 'us', 'speechless', 'viva', '..', 'gm', 'gn', 'ge', 'gnt']"
ham,"Me, i dont know again oh","['dont', 'know', 'oh']"
ham,You have got tallent but you are wasting.,"['got', 'tallent', 'wasting']"
ham,I am literally in bed and have been up for like  &lt;#&gt;  hours,"['literally', 'bed', 'like', 'lt', 'gt', 'hours']"
ham,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""","['boy', 'late', '2', 'home', 'father', '``', 'power', 'frndship', ""''""]"
ham,I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.,"['told', 'dr', 'appt', 'next', 'week', 'thinks', ""'m"", 'gon', 'na', 'die', 'told', 'check', 'nothing', 'worried', ""n't"", 'listen']"
ham,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,"['ee', 'msg', 'na', 'poortiyagi', 'odalebeku', 'hanumanji', '7', 'name', '1-hanuman', '2-bajarangabali', '3-maruti', '4-pavanaputra', '5-sankatmochan', '6-ramaduth', '7-mahaveer', 'ee', '7', 'name', 'lt', 'gt', 'janarige', 'ivatte', 'kalisidare', 'next', 'saturday', 'olage', 'ondu', 'good', 'news', 'keluviri', '...', 'maretare', 'inde', '1', 'dodda', 'problum', 'nalli', 'siguviri', 'idu', 'matra', 'lt', 'gt', 'true', '..', ""n't"", 'neglet']"
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,"['4mths', 'half', 'price', 'orange', 'line', 'rental', 'latest', 'camera', 'phones', '4', 'free', 'phone', '11mths', 'call', 'mobilesdirect', 'free', '08000938767', 'update', 'or2stoptxt']"
ham,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time...","[""'m"", 'nt', 'goin', 'got', 'somethin', 'unless', 'meetin', '4', 'dinner', 'lor', '...', 'haha', 'wonder', 'go', 'tis', 'time', '...']"
spam,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,"['santa', 'calling', 'would', 'little', 'ones', 'like', 'call', 'santa', 'xmas', 'eve', 'call', '09058094583', 'book', 'time']"
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.","['wen', 'ur', 'lovable', 'bcums', 'angry', 'wid', 'u', 'dnt', 'take', 'seriously', '..', 'coz', 'angry', 'childish', 'n', 'true', 'way', 'showing', 'deep', 'affection', 'care', 'n', 'luv', '..', 'kettoda', 'manda', '...', 'nice', 'day', 'da']"
ham,So no messages. Had food?,"['messages', 'food']"
ham,Yes:)from last week itself i'm taking live call.,"['yes', 'last', 'week', ""'m"", 'taking', 'live', 'call']"
spam,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,"['todays', 'voda', 'numbers', 'ending', '7548', 'selected', 'receive', '350', 'award', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '4041', 'standard', 'rates', 'app']"
ham,Oh wow thats gay. Will firmware update help,"['oh', 'wow', 'thats', 'gay', 'firmware', 'update', 'help']"
ham,Or i go home first lar ü wait 4 me lor.. I put down my stuff first..,"['go', 'home', 'first', 'lar', 'ü', 'wait', '4', 'lor', '..', 'put', 'stuff', 'first', '..']"
ham,Then why you not responding,['responding']
ham,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,"['registered', 'sinco', 'payee', 'log', 'icicibank.com', 'enter', 'urn', 'lt', 'gt', 'confirm', 'beware', 'frauds', 'share', 'disclose', 'urn', 'anyone']"
ham,"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. ""paths are made by walking.. not by waiting.."" Goodnight!","['spend', 'days', 'waiting', 'ideal', 'path', 'appear', 'front', 'us', '..', 'forget', '..', '``', 'paths', 'made', 'walking', '..', 'waiting', '..', ""''"", 'goodnight']"
ham,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk.","['ok.', 'later', 'showing', 'around', '8-8:30', 'want', 'cld', 'drink', 'wld', 'prefer', 'spend', 'money', 'nosh', ""n't"", 'mind', 'nxt', 'wk']"
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,"['tessy', '..', 'pls', 'favor', 'pls', 'convey', 'birthday', 'wishes', 'nimya', '..', 'pls', 'dnt', 'forget', 'today', 'birthday', 'shijas']"
ham,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,"['sis', 'catching', 'e', 'show', 'e', 'afternoon', ""'m"", 'watching', 'w', 'c', 'u', 'wan', '2', 'watch', 'today', 'tmr', 'lor']"
spam,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G.","['0a', 'networks', 'allow', 'companies', 'bill', 'sms', 'responsible', '``', 'suppliers', ""''"", 'shop', 'give', 'guarantee', 'sell', 'b.', 'g']"
ham,How much i gave to you. Morning.,"['much', 'gave', 'morning']"
ham,I'm in inside office..still filling forms.don know when they leave me.,"[""'m"", 'inside', 'office', '..', 'still', 'filling', 'forms.don', 'know', 'leave']"
ham,Yup ok...,"['yup', 'ok', '...']"
ham,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.","['good', 'evening', 'sir', 'al', 'salam', 'wahleykkum.sharing', 'happy', 'news.by', 'grace', 'god', 'got', 'offer', 'tayseer', 'tissco', 'joined.hope', 'fine.inshah', 'allah', 'meet', 'sometime.rakhesh', 'visitor', 'india']"
ham,Yo! Howz u? girls never rang after india. L,"['yo', 'howz', 'u', 'girls', 'never', 'rang', 'india', 'l']"
ham,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?","['2', 'sleeping', 'bags', '1', 'blanket', 'paper', 'phone', 'details', 'anything', 'else']"
ham,"see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training.","['see', 'knew', 'giving', 'break', 'times', 'woul', 'lead', 'always', 'wanting', 'miss', 'curfew', 'gon', 'na', 'gibe', ""'til"", 'one', 'midnight', 'movie', 'gon', 'na', 'get', 'til', '2.', 'need', 'come', 'home', 'need', 'getsleep', 'anything', 'need', 'b', 'studdying', 'ear', 'training']"
ham,Just sleeping..and surfing,"['sleeping', '..', 'surfing']"
ham,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.","['ahhhh', '...', 'woken', 'bad', 'dream', 'u', 'tho', 'dont', 'like', 'u', 'right', 'didnt', 'know', 'anything', 'comedy', 'night', 'guess', 'im']"
ham,Yo theres no class tmrw right?,"['yo', 'theres', 'class', 'tmrw', 'right']"
ham,O. Guess they both got screwd,"['o.', 'guess', 'got', 'screwd']"
spam,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,"['5p', '4', 'alfie', 'moon', ""'s"", 'children', 'need', 'song', 'ur', 'mob', 'tell', 'ur', 'm8s', 'txt', 'tone', 'charity', '8007', 'nokias', 'poly', 'charity', 'polys', 'zed', '08701417012', 'profit', '2', 'charity']"
ham,Mine here like all fr china then so noisy.,"['mine', 'like', 'fr', 'china', 'noisy']"
ham,Reckon need to be in town by eightish to walk from * carpark.,"['reckon', 'need', 'town', 'eightish', 'walk', 'carpark']"
ham,Si si. I think ill go make those oreo truffles.,"['si', 'si', 'think', 'ill', 'go', 'make', 'oreo', 'truffles']"
ham,"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)","['add', ""n't"", 'really', 'care', 'ca', ""n't"", 'least', 'get', 'dude', 'fuck', 'hey', 'money', 'want']"
ham,Convey my regards to him,"['convey', 'regards']"
ham,Wait 2 min..stand at bus stop,"['wait', '2', 'min', '..', 'stand', 'bus', 'stop']"
ham,I dont know why she.s not getting your messages,"['dont', 'know', 'she.s', 'getting', 'messages']"
ham,Thanks love. But am i doing torch or bold.,"['thanks', 'love', 'torch', 'bold']"
ham,She.s find. I sent you an offline message to know how anjola's now.,"['she.s', 'find', 'sent', 'offline', 'message', 'know', 'anjola', ""'s""]"
ham,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out","['well', 'imma', 'definitely', 'need', 'restock', 'thanksgiving', ""'ll"", 'let', 'know', ""'m""]"
ham,PICK UR FONE UP NOW U DUMB?,"['pick', 'ur', 'fone', 'u', 'dumb']"
ham,No need to buy lunch for me.. I eat maggi mee..,"['need', 'buy', 'lunch', '..', 'eat', 'maggi', 'mee', '..']"
ham,Nah im goin 2 the wrks with j wot bout u?,"['nah', 'im', 'goin', '2', 'wrks', 'j', 'wot', 'bout', 'u']"
ham,Then i buy.,['buy']
ham,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,"['woke', 'yeesh', 'late', ""n't"", 'fall', 'asleep', 'til', 'lt', 'gt']"
ham,"As usual..iam fine, happy &amp; doing well..:)","['usual', '..', 'iam', 'fine', 'happy', 'amp', 'well', '..']"
ham,Can ü send me a copy of da report?,"['ü', 'send', 'copy', 'da', 'report']"
ham,Sorry de i went to shop.,"['sorry', 'de', 'went', 'shop']"
ham,Send to someone else :-),"['send', 'someone', 'else']"
ham,have you ever had one foot before?,"['ever', 'one', 'foot']"
ham,Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash,"['well', 'keep', 'mind', ""'ve"", 'got', 'enough', 'gas', 'one', 'round', 'trip', 'barring', 'sudden', 'influx', 'cash']"
spam,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity ,"['8007', '25p', '4', 'alfie', 'moon', ""'s"", 'children', 'need', 'song', 'ur', 'mob', 'tell', 'ur', 'm8s', 'txt', 'tone', 'charity', '8007', 'nokias', 'poly', 'charity', 'polys', 'zed', '08701417012', 'profit', '2', 'charity']"
ham,"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(","['come', 'slave', '...', 'going', 'shell', 'unconsciously', 'avoiding', '...', 'making', 'unhappy']"
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,"['free', '1st', 'week', 'no1', 'nokia', 'tone', '4', 'ur', 'mob', 'every', 'week', 'txt', 'nokia', '8007', 'get', 'txting', 'tell', 'ur', 'mates', 'www.getzed.co.uk', 'pobox', '36504', 'w45wq', 'norm150p/tone', '16+']"
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,"['4mths', 'half', 'price', 'orange', 'line', 'rental', 'latest', 'camera', 'phones', '4', 'free', 'phone', '11mths', 'call', 'mobilesdirect', 'free', '08000938767', 'update', 'or2stoptxt']"
ham,they released another Italian one today and it has a cosign option,"['released', 'another', 'italian', 'one', 'today', 'cosign', 'option']"
ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U","['god', 'picked', 'flower', 'dippeditinadew', 'lovingly', 'touched', 'itwhichturnedinto', 'u', 'gifted', 'tomeandsaid', 'friend', '4u']"
ham,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,"['raji', '..', 'pls', 'favour', 'pls', 'convey', 'birthday', 'wishes', 'nimya', 'pls', 'today', 'birthday']"
ham,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.","['thanks', 'reply', 'today', 'ur', 'visa', 'coming', 'r', 'u', 'still', 'buying', 'gucci', 'bags', 'sister', 'things', 'easy', 'uncle', 'john', 'also', 'bills', 'really', 'need', 'think', 'make', 'money', 'later', 'sha']"
